SQLDATE	GBR_empty_pos	GBR_empty_neg	USA_empty_pos	USA_empty_neg	GBR_COP_pos	GBR_COP_neg	USA_COP_pos	USA_COP_neg	GBR_MIL_pos	GBR_MIL_neg	USA_MIL_pos	USA_MIL_neg	GBR_NGO_pos	GBR_NGO_neg	USA_NGO_pos	USA_NGO_neg	GBR_DEV_pos	GBR_DEV_neg	USA_DEV_pos	USA_DEV_neg	GBR_CVL_pos	GBR_CVL_neg	USA_CVL_pos	USA_CVL_neg	GBR_REB_pos	GBR_REB_neg	USA_REB_pos	USA_REB_neg	GBR_REF_pos	GBR_REF_neg	USA_REF_pos	USA_REF_neg	GBR_AGR_pos	GBR_AGR_neg	USA_AGR_pos	USA_AGR_neg	GBR_CRM_pos	GBR_CRM_neg	USA_CRM_pos	USA_CRM_neg	GBR_SPY_pos	GBR_SPY_neg	USA_SPY_pos	USA_SPY_neg	GBR_RAD_pos	GBR_RAD_neg	USA_RAD_pos	USA_RAD_neg	GBR_SET_pos	GBR_SET_neg	USA_SET_pos	USA_SET_neg	GBR_JUD_pos	GBR_JUD_neg	USA_JUD_pos	USA_JUD_neg	GBR_SEP_pos	GBR_SEP_neg	USA_SEP_pos	USA_SEP_neg	GBR_BUS_pos	GBR_BUS_neg	USA_BUS_pos	USA_BUS_neg	GBR_UIS_pos	GBR_UIS_neg	USA_UIS_pos	USA_UIS_neg	GBR_MNC_pos	GBR_MNC_neg	USA_MNC_pos	USA_MNC_neg	GBR_UAF_pos	GBR_UAF_neg	USA_UAF_pos	USA_UAF_neg	GBR_ELI_pos	GBR_ELI_neg	USA_ELI_pos	USA_ELI_neg	GBR_IMG_pos	GBR_IMG_neg	USA_IMG_pos	USA_IMG_neg	GBR_EDU_pos	GBR_EDU_neg	USA_EDU_pos	USA_EDU_neg	GBR_HRI_pos	GBR_HRI_neg	USA_HRI_pos	USA_HRI_neg	GBR_ENV_pos	GBR_ENV_neg	USA_ENV_pos	USA_ENV_neg	GBR_IGO_pos	GBR_IGO_neg	USA_IGO_pos	USA_IGO_neg	GBR_GOV_pos	GBR_GOV_neg	USA_GOV_pos	USA_GOV_neg	GBR_MED_pos	GBR_MED_neg	USA_MED_pos	USA_MED_neg	GBR_OPP_pos	GBR_OPP_neg	USA_OPP_pos	USA_OPP_neg	GBR_LEG_pos	GBR_LEG_neg	USA_LEG_pos	USA_LEG_neg	GBR_INT_pos	GBR_INT_neg	USA_INT_pos	USA_INT_neg	GBR_LAB_pos	GBR_LAB_neg	USA_LAB_pos	USA_LAB_neg	GBR_INS_pos	GBR_INS_neg	USA_INS_pos	USA_INS_neg	GBR_HLH_pos	GBR_HLH_neg	USA_HLH_pos	USA_HLH_neg
20050330	674.0	-231.0	3094.0	-1321.0	0.0	0.0	20.0	-22.0	14.0	-24.0	125.0	-51.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	31.0	-97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	-86.0	0.0	0.0	0.0	0.0	36.0	-10.0	2.0	-4.5	0.0	0.0	0.0	0.0	0.0	0.0	23.0	-14.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	-24.0	0.0	0.0	0.0	0.0	0.0	-2.0	54.0	0.0	0.0	0.0	6.0	-15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	-11.0	685.0	-144.5	43.0	-5.0	371.0	-2.0	0.0	0.0	16.0	-50.0	27.0	0.0	141.0	-25.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0
20050331	549.0	-298.0	3054.0	-1803.0	0.0	0.0	0.0	0.0	12.0	0.0	88.0	-174.0	0.0	0.0	10.0	0.0	0.0	0.0	21.5	0.0	6.0	-18.0	25.0	-80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	-168.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	76.5	-4.5	0.0	0.0	0.0	0.0	0.0	0.0	51.0	-34.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	-35.0	557.5	-123.0	24.5	-70.0	382.0	-18.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	-43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	-4.5
20050401	860.0	-451.0	3264.0	-1568.0	0.0	0.0	9.0	-4.0	5.0	0.0	73.0	-199.0	0.0	0.0	0.0	-1.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	-50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	-11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-8.0	0.0	0.0	0.0	0.0	3.0	0.0	17.5	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	99.5	0.0	0.0	0.0	0.0	0.0	0.0	-6.0	24.5	-7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	-43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	-12.0	674.5	-143.0	0.0	-14.0	340.0	-18.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	-40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
20050402	358.0	-111.0	1969.0	-880.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	-92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	-12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	-20.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	-30.0	337.0	-40.0	0.0	-8.0	243.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050403	384.0	-172.0	1279.0	-600.0	0.0	0.0	23.0	-17.0	0.0	0.0	84.0	-128.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5	-8.0	0.0	0.0	0.0	0.0	14.0	0.0	31.5	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	-10.0	262.0	-29.0	0.0	0.0	332.5	-33.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050404	806.0	-170.0	2473.0	-945.0	4.0	0.0	3.0	0.0	0.0	0.0	91.0	-159.0	0.0	0.0	10.0	-4.5	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.5	-10.0	0.0	0.0	0.0	0.0	49.0	-2.0	44.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-9.0	0.0	0.0	10.0	-4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	-24.0	449.0	-180.0	0.0	0.0	438.5	-67.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	-17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050405	822.0	-332.0	2696.0	-1688.0	0.0	0.0	7.0	-16.0	0.0	0.0	86.0	-391.0	0.0	0.0	29.5	-12.5	0.0	0.0	34.0	0.0	0.0	-6.0	12.0	-20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	35.0	-11.0	0.0	0.0	0.0	0.0	24.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.5	-24.0	0.0	0.0	0.0	0.0	3.0	0.0	65.0	-13.0	0.0	0.0	0.0	0.0	0.0	-2.0	30.0	0.0	0.0	0.0	9.5	-4.5	0.0	0.0	2.0	-1.0	0.0	0.0	0.0	0.0	200.0	-73.0	808.0	-151.0	9.0	0.0	573.0	-6.0	0.0	0.0	2.0	0.0	0.0	0.0	27.0	-27.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	36.5	0.0
20050406	786.0	-405.0	3112.0	-1778.0	4.0	-5.0	0.0	-10.0	0.0	0.0	174.0	-150.0	0.0	0.0	14.0	0.0	0.0	0.0	18.0	0.0	5.0	-1.0	34.0	-16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	-12.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5	-11.0	0.0	0.0	0.0	0.0	19.5	0.0	143.0	-26.5	0.0	0.0	0.0	0.0	6.0	0.0	62.0	-21.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	-12.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	-37.0	718.5	-120.0	4.5	-12.0	379.5	-5.5	0.0	0.0	0.0	0.0	27.0	-4.0	173.5	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050407	879.0	-446.0	2557.0	-1236.0	10.0	-16.0	12.0	-2.0	11.0	0.0	73.0	-78.0	0.0	0.0	12.0	0.0	0.0	0.0	9.0	0.0	0.0	-12.0	33.0	-5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.0	15.0	-31.0	0.0	0.0	0.0	0.0	0.0	-19.0	31.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	-61.0	0.0	-2.0	0.0	0.0	0.0	0.0	47.5	-8.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	-21.0	932.5	-134.0	19.0	-33.0	452.0	-68.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	-17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	-18.0
20050408	685.0	-410.0	2650.0	-1501.0	5.0	0.0	8.0	0.0	0.0	0.0	111.5	-127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0	14.0	-65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0	23.0	-24.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.0	46.0	-28.0	0.0	0.0	0.0	0.0	0.0	-6.0	70.5	-24.0	0.0	0.0	0.0	0.0	0.0	-2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	-22.0	629.0	-99.0	16.0	0.0	293.5	-22.0	0.0	0.0	0.0	-14.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	-5.0
20050409	785.0	-197.0	1920.0	-912.0	0.0	0.0	27.0	0.0	0.0	0.0	95.0	-8.0	0.0	0.0	18.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	-8.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	69.0	-14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	-32.0	226.5	-159.0	0.0	0.0	109.5	-32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
20050410	421.0	-156.0	2117.0	-1191.0	0.0	0.0	8.0	0.0	14.0	0.0	103.0	-42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	2.0	-11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-18.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0	4.0	-4.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	-105.0	347.0	-146.0	5.0	-7.0	190.0	-17.5	0.0	0.0	0.0	0.0	6.0	0.0	8.0	-4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050411	537.0	-295.0	2908.0	-1283.0	8.0	-6.0	8.0	0.0	0.0	0.0	115.0	-128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	-17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	-36.0	0.0	0.0	0.0	0.0	0.0	-10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	-48.0	0.0	0.0	0.0	0.0	23.0	0.0	82.5	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	-6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	-61.0	973.5	-229.0	0.0	0.0	235.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	-29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050412	438.0	-120.0	2537.0	-1706.0	0.0	-6.0	0.0	-4.0	0.0	0.0	272.0	-312.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	-11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	-61.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	-6.5	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	-18.0	729.5	-300.5	5.0	-19.0	286.5	-19.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.0	0.0	0.0
20050413	540.0	-473.0	3279.0	-1837.0	0.0	0.0	24.0	0.0	0.0	-36.0	291.0	-268.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	7.0	-2.0	0.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.0	0.0	0.0	36.0	0.0	0.0	0.0	72.5	-45.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	-5.0	10.0	-30.0	0.0	0.0	0.0	0.0	13.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	91.0	-52.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	-13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	121.0	-52.0	1043.0	-205.0	37.0	-15.0	356.0	-66.5	0.0	0.0	0.0	0.0	7.0	0.0	119.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.0	0.0	0.0
20050414	769.0	-497.0	4287.0	-1630.0	0.0	0.0	20.0	0.0	2.0	-8.0	221.5	-194.0	7.0	-3.5	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	26.0	-10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.0	0.0	-18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	-5.0	33.0	-71.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	-14.5	0.0	0.0	0.0	0.0	0.0	0.0	89.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0	62.0	-7.0	0.0	0.0	0.0	0.0	2.0	0.0	47.0	-10.0	7.0	-3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	-65.0	626.0	-283.5	72.0	-24.0	333.0	-37.5	0.0	-4.0	0.0	0.0	6.0	-5.0	11.0	-19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0	0.0	0.0	0.0	0.0	0.0	-36.0	5.0	0.0
20050415	781.0	-292.0	2720.0	-1478.0	0.0	0.0	3.0	0.0	0.0	-8.0	228.0	-243.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	0.0	0.0	-6.0	18.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	-10.0	0.0	0.0	0.0	0.0	59.0	-4.0	4.0	-4.0	0.0	0.0	0.0	0.0	9.0	0.0	85.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5	-11.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	-65.0	593.0	-144.0	74.0	-30.0	533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050416	288.0	-178.0	1044.0	-735.0	5.0	0.0	8.5	0.0	0.0	0.0	45.5	-16.5	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	-68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	-2.0	0.0	0.0	0.0	0.0	10.0	-12.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	200.0	-18.5	4.0	0.0	130.0	-2.0	0.0	0.0	0.0	-14.0	0.0	0.0	14.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20050417	547.0	-205.0	1721.0	-618.0	0.0	0.0	0.0	0.0	58.0	0.0	114.0	-46.0	6.0	0.0	0.0	-2.0	6.0	0.0	1.0	0.0	0.0	0.0	3.0	-62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	-8.0	0.0	0.0	0.0	0.0	8.0	0.0	17.0	-7.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	114.0	-15.0	327.5	-3.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
20050418	757.0	-440.0	1697.0	-900.0	72.0	0.0	38.0	0.0	28.0	-2.0	127.0	-113.0	0.0	0.0	9.0	0.0	0.0	0.0	8.0	0.0	6.0	-11.0	0.0	-21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	-8.0	9.0	-56.0	0.0	0.0	0.0	0.0	19.0	-30.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	-14.0	0.0	0.0	0.0	0.0	2.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	-60.0	366.0	-99.0	13.0	-9.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	-12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.0
20050419	345.0	-137.0	2426.0	-1152.0	18.0	0.0	0.0	0.0	2.0	-6.0	150.0	-129.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	-7.0	0.0	0.0	12.0	-46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	-99.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	-12.0	632.0	-154.0	55.0	0.0	366.0	-7.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	-15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0	8.0	0.0
20050420	557.0	-261.0	3385.0	-1350.0	0.0	0.0	14.0	-4.0	9.0	0.0	64.0	-57.0	0.0	0.0	4.0	-16.0	0.0	0.0	32.5	0.0	0.0	0.0	8.0	-12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	-7.5	0.0	-6.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	-58.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	-5.0	0.0	0.0	0.0	0.0	0.0	0.0	42.5	-16.5	0.0	0.0	0.0	0.0	3.0	0.0	36.0	-9.0	0.0	0.0	0.0	0.0	17.0	0.0	10.5	-2.0	0.0	0.0	0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	-23.0	742.0	-279.0	7.0	0.0	395.0	-26.0	0.0	0.0	0.0	0.0	0.0	-12.0	45.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	-2.0
