"","wti","brent","gas","gasoline","ethylene","copper","uranium","gold","platinum","corn"
"2015-04-19 23:00:00",0.00491881992101639,-0.0108057998239559,-0.0274599342392701,0.0102163136665689,-0.00716848947861237,0.0072171573178359,-0.00256739550524587,0.00200797217053417,0.00478041973749033,0.00811710438815805
"2015-04-20 23:00:00",-0.00313942902500131,-0.0108057998239559,-0.0110650525884344,-0.00857458713386983,-0.00716848947861237,-0.0201914727492989,-0.00256739550524587,-0.00695347102568089,0.00478041973749033,-0.00522215736045695
"2015-04-21 23:00:00",-0.00162007976779588,0.0290736364905619,0.00349636490667093,-0.0172448845271678,0.00709222830949185,-0.0133192152820349,0,0.001053972010709,0.00321753397280578,-0.0101791269768254
"2015-04-22 23:00:00",0.00325087825419068,-0.00349254718866554,0.00959666153029493,0.00443679560290455,0.00352734051796832,-0.0102295365582252,0,-0.00682314897061609,-0.0168542085795957,-0.00248636770500621
"2015-04-23 23:00:00",0.0137884558220449,0.0118744119337926,-0.0129952874651019,0.0320970708722976,0.0105079775984152,0.00208842089639205,0,0.00084539614081347,0.00321763363005001,0.00119422804042291
"2015-04-24 17:00:00",0.00383702368386629,0.0357681621880275,-0.00634566553987115,0.0150590762865432,-0.0105079775984152,0.0149540676625231,-0.0129367910307194,-0.00786782039650191,-0.0124577256878,-0.0140356461339728
"2015-04-26 23:00:00",-0.00328241678376795,0.0357681621880275,-0.0267580419010606,0.0047895795790236,-0.0105079775984152,0.00871277375897161,-0.0129367910307194,-0.00786782039650191,-0.0124577256878,-0.0136030267947298
"2015-04-27 23:00:00",-0.00416706868936156,0.0357681621880275,5.05105777673931e-05,-0.00319464073629128,-0.0105079775984152,0.00446633426750154,-0.0129367910307194,-0.00786782039650191,-0.0124577256878,-0.00272176340236552
"2015-04-28 23:00:00",-0.00043232153671191,-0.00918965610083688,0.00953433440856544,-0.0018929853362275,0,0.00283869701004669,-0.00393959800408039,0.0123796861857448,0.0141569704658311,-0.0060329939952215
"2015-04-29 23:00:00",0.0181208454627662,-0.0125331203807395,0.0274206085564729,0.00203081410558692,0.0069686693160933,0.00391138616622566,-0.00263504763800482,-0.00358457913500665,-0.00068465263761297,0.00401462271664776
"2015-04-30 23:00:00",0.0232629841187295,-0.00449445453917008,0.0385770986018559,0.0139737338735575,-0.0069686693160933,0.0248595793910509,-0.0240331994441565,-0.0142685438752457,-0.0101370701299919,0.000650428792422275
"2015-05-01 17:00:00",0.00041245618237884,-0.00449445453917008,0.0294276866561471,0.00185761937584417,0.01733145635164,0.0227768690723655,-0.0371687657839193,-0.0105100495117645,-0.00772524525776142,-0.00801717670195856
"2015-05-03 23:00:00",-0.00444284452455701,-0.00449445453917008,0.00592468935769963,0.00295080707329554,0.01733145635164,-0.00440461785281787,-0.0371687657839193,0.00241810727797898,-0.00330322830409369,-0.00520249797498895
"2015-05-04 23:00:00",0.000494102543386887,-0.00449445453917008,0.00750641566970867,-0.00105752927758562,0.01733145635164,0.00480852721125924,-0.0371687657839193,0.00498388756142809,0.0101978905760278,-0.00285628902912993
"2015-05-05 23:00:00",0.0196426589131189,-0.00449445453917008,0.0025543179597538,0.00921669258459712,0.00689657905906027,0.00418408769817091,0.00139958035442334,0.00511648093776707,0.00430571171121219,-0.00617447411893846
"2015-05-06 23:00:00",0.0149925374574984,-0.00704310536997532,-0.00616537680618667,-0.0020462334172322,0.00343053509678914,-0.000997192671066571,0.0193911893146508,-0.00116817540110503,-0.00394862220548475,0.0125875301565594
"2015-05-07 23:00:00",-0.0230098098019829,-0.00231400073071875,-0.00841126454389318,-0.0238667270122983,-0.00343053509678914,-0.00122932969804701,0.00819676720417828,-0.00642481689311047,-0.00844019622436054,-0.00512715042660883
"2015-05-08 17:00:00",-0.0107930231022442,-0.00461521529949138,0.0188193922492004,-0.00799382548989946,-0.0103627870355467,0.000555549634484898,-0.00819676720417828,0.0026392865449516,0.00452468726199573,-0.00434395871323279
"2015-05-10 23:00:00",0.0032100948355458,-0.00461521529949138,0.0368662338090542,0.00208594267904694,-0.0103627870355467,-0.00281297146303761,-0.00819676720417828,0.00187644092914674,0.00204118985971657,0.000298205797342632
"2015-05-11 23:00:00",-0.000759354866126216,-0.00461521529949138,-0.0214616970818027,-0.00327098254658686,-0.0103627870355467,0.000870763114681594,-0.00819676720417828,-0.00335058105658437,-0.00874693515539882,-0.00250524967469001
"2015-05-12 23:00:00",0.0195995938208897,-0.00856354562116834,0.0078246634440291,0.0181775035101488,0,0.00918471389350639,0,0.00493065632501999,0.00114077548296621,-0.0034319767533102
"2015-05-13 23:00:00",0.00652413106048222,0.00517775499879036,0.017694993654346,0.00914481533251443,0,0.00132998533261475,0,0.0138885085869678,0.00972089579047886,0.00423573699647317
"2015-05-14 23:00:00",-0.0132855194725439,0.00962707598297285,0.0169107329953468,0.00385166299015083,0,-0.00184498181739112,-0.0069686693160933,0.0104680631971172,0.0113357314970637,0.0141172286099245
"2015-05-15 17:00:00",-0.00665827652252116,0.00486764113076532,0.0108396602821397,-0.000336666013901699,0,-0.000923415002648476,0,0.000626160552079646,0.00541351393123168,0.00753736490756296
"2015-05-17 23:00:00",0.00347981779730766,0.00486764113076532,0.00225354289360258,0.00443462105053616,0,0.00168344254162456,0,0.0023281521267835,0.00341354209595046,-0.0061348220313171
"2015-05-18 23:00:00",-0.000285651583650903,0.00486764113076532,-0.000816784269014104,-0.00483172100635354,0,-0.00457595381011089,0,0.00210295000817862,0.00459769287458389,0.00703458917762845
"2015-05-19 23:00:00",-0.0236737610919509,-0.00790973885731461,-0.00345447447808866,-0.0170352228893575,-0.0034782643763247,-0.0206273336201512,-0.014084739881739,-0.0107310367729498,-0.012701171590523,-0.0107474380762227
"2015-05-20 23:00:00",0.00575242428732103,0.00309219446009124,-0.0152076082782751,0.00603254725920976,-0.0034904049397686,-0.0077117982055821,0,-0.00307989555025756,-0.00156661098524413,-0.0074847017697337
"2015-05-21 23:00:00",0.0241522760766975,0.0301313888566668,0.00108590659182584,0.0196900715616275,0.0104348772925797,0.00660179784021953,0,-0.00189738976170162,-0.0010060852775613,0.00620656974088885
"2015-05-22 17:00:00",-0.000877529303438429,0.00191674484681492,-0.0113068163556773,-0.00209460606945822,-0.0104348772925797,-0.0135238871692733,0,0.000567294291927922,-0.00220442213580263,0.00220979304066216
"2015-05-24 23:00:00",-0.0042600151476897,0.00191674484681492,-0.0272437618240295,0.00363930994404082,-0.0104348772925797,-0.000603256129941165,0,-0.00301852588826801,-0.00589909452995219,0.00220979304066216
"2015-05-25 23:00:00",-0.00319814284378417,0.00191674484681492,0.000604281786344085,-0.000654993137936266,-0.0104348772925797,0.00387802354514655,0,0.000948378976863395,0.00247483232304724,0.00220979304066216
"2015-05-26 23:00:00",-0.0160578176310873,-0.0122630939320576,-0.00702455420915205,-0.0212621945446561,-0.0104348772925797,-0.00323969241976929,0,-0.0119471393876003,-0.0157105538758104,-0.00961784827420509
"2015-05-27 23:00:00",-0.0123732939451928,0.0097798545134502,0.00205792259111703,-0.0264965008322999,-0.0034904049397686,-0.0119108591389274,-0.00427655676726024,-0.00320046264459872,-0.00722043492784152,-0.0145446839805352
"2015-05-28 23:00:00",-0.00498384167234356,0.00301456082742035,-0.0254941645993811,0.000256860249911561,0,-0.0101717675240227,0,0.000873869771814029,-0.00324244612590441,-0.0036337767095409
"2015-05-29 17:00:00",0.0231682534383637,-0.00989331912803593,-0.0305056803980626,0.0288820861785846,0.0069686693160933,-0.00681741665912483,0.00285306898240645,0.00149562091461952,-0.00292796488240743,0.00400353871501924
"2015-05-31 23:00:00",0.0136118805163479,-0.00989331912803593,-0.0245313151988645,0.0110925850465096,0.0069686693160933,-0.00687691660060707,0.00285306898240645,0.00126485698544165,-0.00375734883117484,-0.0102509298580511
"2015-06-01 23:00:00",0.0012796974984024,-0.00989331912803593,0.0120940774630056,-0.00276186463943073,0.0069686693160933,-0.00328292184512602,0.00285306898240645,-0.00123343894936312,-0.00368872428687972,0.00467579386273886
"2015-06-02 23:00:00",0.0156611469948684,0.00683871813603787,0.00797179584559504,0.00240020032207511,-0.00689657905906027,0.00400676724812055,0.004228336109521,0.00130060431892343,0.00322368823820618,0.0143029428871326
"2015-06-03 23:00:00",-0.0137307919184861,-0.00148977946741091,-0.00280171416414099,-0.00583266532152749,-0.00346620797648645,-0.00230288343347329,0.00280899061105533,-0.00300241993546813,-0.0025126820969863,0.00859639335269691
"2015-06-04 23:00:00",-0.0239679560337178,-0.00552581398967433,-0.0103036848113756,-0.0148845697714863,0.00346620797648645,-0.0121663290132181,0.00698814863392805,-0.00786587183848297,-0.00547157266790155,0.00380089377473691
"2015-06-05 17:00:00",-0.00912683410478365,-0.0124954901836354,-0.00864162983155436,-0.0079982116313575,0,-0.00253531324911904,0,-0.00655288288526457,-0.00545985340784227,0.00570784276241287
"2015-06-07 23:00:00",0.00904156686298574,-0.0124954901836354,0.00943313230278819,0.0125966433682931,0,0.00367063699622605,0,0.00158588387663983,0.00235442550678844,-0.00188666883508937
"2015-06-08 23:00:00",-0.00283215753356014,-0.0124954901836354,0.0159958202544167,-0.00338888111144886,0,-0.000424630095668732,0,6.10418165898352e-05,0.00244727682784873,0.00380662812156274
"2015-06-09 23:00:00",0.0216620566857371,0.00238667979418139,0.0423662348770999,0.0233793354219278,-0.0069686693160933,0.00656542553142092,0.00278164296187677,0.00418043018835856,0.00726478057822,0.00516761407664479
"2015-06-10 23:00:00",0.0230784245462585,0.00976258403773045,0.0297063194247378,0.0312666356408275,-0.00350263055120204,0.0100148921874075,0,0.0064401846844504,0.00529366391378971,-0.00859292665497957
"2015-06-11 23:00:00",-0.00642601045018765,0.00139726920160932,-0.00900966002544923,0.00224734592702092,0,-0.0212787051502303,0.00692044284457394,-0.00490549293047327,-0.00660172332380782,-0.0140306643436068
"2015-06-12 17:00:00",-0.0106755504976075,0.0242918221519535,-0.023776298854697,-0.00782681057285384,-0.00351494210744452,-0.00395432575326549,0,-0.000337854317323583,-0.00841411269675607,-0.00756666156797969
"2015-06-14 23:00:00",-0.00608146939162779,0.0242918221519535,0.006328379328985,-0.00115949358113276,-0.00351494210744452,-0.00116387833984266,0,0.00202541583895322,-0.0026485118244608,-0.00836749573563633
"2015-06-15 23:00:00",-0.00249285267301236,0.0242918221519535,0.0223194323247888,-0.0047406716812608,-0.00351494210744452,-0.00996904710542612,0,0.00111534612287745,-0.00738619226198001,-0.00696136447407891
"2015-06-16 23:00:00",0.00631431386234826,-0.000799343739315006,0.0110116219857517,0.0101715749873748,0,-0.00840796388702003,0,-0.00181403240941247,-0.00434644733053791,0.00394803470248384
"2015-06-17 23:00:00",0.00114567831472812,-0.000168364340829896,-0.0067430749388564,0.000531579701532614,0.0105449131766149,-0.00226632145955019,0.00682596507039968,-0.00103127746263088,-0.0047945072760287,0.0174701741086762
"2015-06-18 23:00:00",0.00424490885566353,-0.0165531558586576,-0.0244477966393173,-0.0092867084241286,0,-0.000844224677607031,0,0.0156438896426296,0.00743841534176592,-3.52007321788861e-05
"2015-06-19 17:00:00",-0.00999345101718596,-0.00269373624702318,-0.00579700259528337,-0.0153324673918531,0.0104348772925797,-0.0148284843740951,0,0.00301153258152365,-0.000362099335608157,-0.00964933419719571
"2015-06-21 23:00:00",-0.00400028507430683,-0.00269373624702318,-0.0158137790042954,-0.00778974164572066,0.0104348772925797,-0.00238574710902384,0,0.00301153258152365,-0.00253195834014264,-0.0115808463473606
"2015-06-22 23:00:00",0.00576265029431777,-0.00269373624702318,-0.00431782225851363,-0.00819897258677482,0.0104348772925797,0.00220243004007425,0,0.00301153258152365,-0.0134301981051363,0.0122843436103519
"2015-06-23 23:00:00",0.0148429078109684,0.00866086307872038,-0.000563908356976617,0.00688308252913661,-0.0034782643763247,0.0128741622408928,0,-0.00631327499946455,0.000159927291933037,0.0201472982172
"2015-06-24 23:00:00",-0.00070043402303277,-0.00579105868399132,0.00617041989380063,0.00835409843677315,-0.00699303549097063,0.00624056789289629,0,-0.00558151265268503,0.00463456512334215,0.00475753158911463
"2015-06-25 23:00:00",-0.0131447552896695,0.013774279385343,0.0213756377471346,-0.0133351911826773,0,-0.00188239461160578,0,-0.000239221701628267,0.00699856811862443,0.0152307277848207
"2015-06-26 17:00:00",-0.0061719109554188,0.000745169738010532,-0.00152131916555942,-0.0019950668728006,-0.00351494210744452,0.00569982794790036,0,-0.000293776210978258,-0.00130778226129014,0.0317370404512589
"2015-06-28 23:00:00",-0.0120339073931657,0.000745169738010532,-0.0208396374119075,-0.00562126081749081,-0.00351494210744452,0.00211626920846797,0,0.00915639379779076,0.00349901321143609,0.0188095920135725
"2015-06-29 23:00:00",-0.00679222397552692,0.000745169738010532,0.0137667289514907,-0.000674870630889224,-0.00351494210744452,-0.00204203475127329,0,-0.00389218825907545,-0.00473816117004322,-0.00154202035181594
"2015-06-30 23:00:00",0.00704478892858607,-0.00886656397468677,0.00585486053032658,0.0137828801472697,0.00706716722309242,-0.00640761891818631,-0.0275879565188291,-0.00461301748515996,0.00218892162772288,0.019433080496519
"2015-07-01 23:00:00",-0.0182473575631912,0.00153065794768814,-0.00116877438105623,-0.0176769963834031,-0.0141846349919565,0.00448192769056543,0.0138891121606672,-0.00302469838519404,0.0043975475899849,0.0426047531740092
"2015-07-02 23:00:00",-0.0127319014452025,0.000924378776668178,0.0121497029104267,0.00688359371972513,0,0.0028311828415557,0.00137835997012115,-0.00445260080451959,-0.00432872405705531,0.00637874010154782
"2015-07-03 12:00:00",-0.0103079683847662,-0.0102154690553427,-0.00463277504569071,-0.00482213803448417,0,-0.0041013779227228,0.00137835997012115,0.00257163900935264,0.00326485644368191,0.00637874010154782
"2015-07-05 23:00:00",-0.0254602177702044,-0.0102154690553427,-0.0173320763838256,-0.0158280641976134,0,-0.0140360226144471,0.00137835997012115,0.00219086976922878,-0.00536491898202307,0.00637874010154782
"2015-07-06 23:00:00",-0.0232679135838487,-0.0102154690553427,-0.00512527878852787,-0.017444530003873,0,-0.0189531426108962,0.00137835997012115,-0.0022713222471884,-0.0142919624780324,-0.00349051134422584
"2015-07-07 23:00:00",-0.0233062144294802,-0.0136814903272544,-0.00795075957222391,-0.00281445878489972,0,-0.0309224341318926,0,-0.00771526643992804,-0.0167050682256438,-0.000580391933571178
"2015-07-08 23:00:00",-0.0112618566542335,0.00512532700824586,-0.0103667541488122,0.0186863996715259,0.00716848947861237,0.00333840535943342,0,-0.0016633607314489,-0.0163890000787479,0.00572805563611034
"2015-07-09 23:00:00",0.0166758750552032,0.00643298206907339,0.00103076139309877,0.0191704068589393,0.0141846349919565,0.0305061155048287,-0.00137835997012115,0.0035178753515126,-0.00173251228354498,0.0113886469640088
"2015-07-10 17:00:00",0.00327059087253545,-0.00795693011437315,0.0186963093563896,0.0019614111602575,-0.0177624563398404,-0.0012851564209857,0,0.000179518388550903,0.006209769650102,0.00621438050188505
"2015-07-12 23:00:00",-0.0190960097592123,-0.00795693011437315,0.0167417185603493,-0.0143253411730599,-0.0177624563398404,-0.00915036088865051,0,0.000545538086344166,0.006209769650102,0.0110645867069827
"2015-07-13 23:00:00",0.00189087469206273,-0.00795693011437315,0.0121989609001452,-0.0213102989377401,-0.0177624563398404,0.00916074587422688,0,-0.00484847690755696,0.006209769650102,0.00593853503063357
"2015-07-14 23:00:00",0.00653438048584976,0.00161121194928349,0.00513290345688699,-0.0191938950887449,0.00722024797348708,-0.00228130596136911,0,-0.00130605312769916,-0.00604221683808781,-0.0050311240772265
"2015-07-15 23:00:00",-0.00460712766318006,0.00432222736820975,0.0122932167716852,-0.0178425624360612,0.0035906681307285,-0.00225585753166424,0,-0.00424742772319942,-0.00300234733022009,-0.0147380471841414
"2015-07-16 23:00:00",-0.0151011877151079,-0.00202845353097025,-0.00181705485294437,0.000143411088129319,0.00357782134788387,-0.00161941566628965,0,-0.00470985868901241,-0.0128310486451779,0.0057606081071766
"2015-07-17 17:00:00",-0.0124679412891462,0.00119335009300769,-0.00631318884644538,0.012144440840455,-0.00716848947861237,-0.00865160684654676,0.00412939334201123,-0.00583074989107235,-0.0122642390332164,-0.0144028277285013
"2015-07-19 23:00:00",0.00189256214152067,0.00119335009300769,-0.0138070408430839,0.0143741240779729,-0.00716848947861237,-0.010400848357877,0.00412939334201123,-0.0166106465853861,-0.0122642390332164,-0.0280015192418039
"2015-07-20 23:00:00",-0.00894179012435359,0.00119335009300769,-0.00114940847596423,-0.00559509816160908,-0.00716848947861237,0.000691175461932758,0.00412939334201123,-0.0109942465779538,-0.0122642390332164,-0.0041383446586476
"2015-07-21 23:00:00",-0.00210595955784587,0.0266019146731313,0.013793726090561,-0.00803027256292044,0,0.00113638090035906,0,-0.00397409252064485,-0.00333065948881828,-0.0126450909117963
"2015-07-22 23:00:00",-0.0100258905893766,-0.00911192454395682,0.00540969115011181,-0.0189574429233099,0,-0.0231720846723213,0,-0.00835808077792155,-0.00753735254192733,-0.00779817557330098
"2015-07-23 23:00:00",-0.0159317508884271,-0.00464138131508918,-0.0109365409958446,-0.00637616895288673,-0.00722024797348708,-0.0163251538798805,-0.00412939334201123,0.000343139501010725,0.00616466872995503,-0.00299592268958726
"2015-07-24 17:00:00",-0.011245556466509,-0.0120452786021854,-0.0207594349674558,-0.0127879220071057,-0.00727275932907978,-0.00536577587506137,-0.00276243269591037,-0.00693004350103266,-0.000671776262705315,-0.0094414750570424
"2015-07-26 23:00:00",-0.00795706713817879,-0.0120452786021854,-0.0155881703551322,-0.00898326444088671,-0.00727275932907978,-0.00536577587506137,-0.00276243269591037,0.0101688110345606,0.00766800251832667,-0.0403846080440813
"2015-07-27 23:00:00",-0.0122399053958717,-0.0120452786021854,0.0124779339822152,-0.004583233144416,-0.00727275932907978,-0.00536577587506137,-0.00276243269591037,-0.000745014896745388,-0.00374551230000986,-0.00951461115659225
"2015-07-28 23:00:00",0.00201683688147103,-0.00141516484216808,0.0125196564835459,-0.0086398949067874,0,0.0159805935805215,-0.00415801014866357,-0.000753181084353294,0.00182389350388945,-0.0131603276760011
"2015-07-29 23:00:00",0.0176954276079786,0.0161913931998559,0.0156379080946414,0.0081208182009771,0,0.00576281517222377,0,0,0.000885414748138302,-0.00896310468277761
"2015-07-30 23:00:00",0.00596360973038745,0.014877232397918,-0.0181585988813469,0.0127274348086246,-0.00743497848751806,-0.0106047830920657,0,-0.00727948125983158,-0.00129465687541153,0.0042502526015511
"2015-07-31 17:00:00",-0.022844687219151,0.010824609496062,-0.0209817988853489,-0.00255225640562173,0.00372439909098232,-0.0071037295579659,-0.0210534091978323,0.00136368184529445,-0.00527039615353697,0.00876120487767462
"2015-08-02 23:00:00",-0.0167703271908715,0.010824609496062,-0.0044109089584341,-0.038872873530468,0.00372439909098232,-0.00545037459376463,-0.0210534091978323,0.004384866274731,0.000520235474827047,-0.019708463655939
"2015-08-03 23:00:00",-0.0194041237349425,0.010824609496062,0.00400704804264218,-0.0302519099183396,0.00372439909098232,-0.00440075948902763,-0.0210534091978323,-0.00391031230827465,-0.0146713176161271,-0.000915523416332498
"2015-08-04 23:00:00",-0.000944278559682488,0.00768201298923366,0.0178207525009428,-0.00952795753007774,-0.00749067172915763,0.00564825470728092,0,-0.000329798095587641,-0.0141432693136068,0.00667712444247304
"2015-08-05 23:00:00",-0.00638816765835504,-0.00505180736188038,0.00237801636965473,-0.00577894553925251,-0.0228146777661713,-0.00230155810787203,0.019663554908778,-0.00304428240814936,-0.0033439657336034,0.00228500307148671
"2015-08-06 23:00:00",-0.0181089333194002,0.00071939861381054,-0.00519435297269411,-0.0189016265394661,-0.0926214898803965,-0.00236016577474452,0,0.00223767553116705,0.00114651310700609,0.00324541094137842
"2015-08-07 17:00:00",-0.00797241463821896,0.00270210991694775,0.00334692609047638,-0.0122992390296774,-0.00422833610952122,-0.00515669351619596,0,0.00414496012793375,0.00514455439385131,-0.00194137746917811
"2015-08-09 23:00:00",-0.0177605728789807,0.00270210991694775,0.0129636552871373,-0.00082308450445634,-0.00422833610952122,-0.00440284927235091,0,-0.000330784540383711,0.0032608693068914,0.0155075516415035
"2015-08-10 23:00:00",0.0167184415794073,0.00270210991694775,-0.00104288315207746,0.0220013745616763,-0.00422833610952122,0.0207957153100207,0,0.00738442287572916,0.0190387028654255,0.0152450593483913
"2015-08-11 23:00:00",-0.0165942755214727,0.00133922612757509,-0.000205767366021847,0.0104796991743035,-0.0714589639821448,-0.0136820639781687,0,0.00673566149599214,0.00862185703991258,-0.00311949938506917
"2015-08-12 23:00:00",-0.00694829927254581,0.00582627808404368,0.0222549575828996,0.0298779572099601,-0.0571584138399486,-0.00157743499055307,0.0110498361865852,0.0106173637138145,0.00886180632021993,-0.0271750300836269
"2015-08-13 23:00:00",-0.0167288794727112,0.0106595894933754,-0.0159834153036256,-0.00416860984263412,-0.0658465657975866,0.00695052127084317,0,-0.00352174875481648,-0.00316611021709612,-0.0255585977759658
"2015-08-14 17:00:00",-0.00837030418373796,0.0104765061417496,-0.0159659441421294,-0.0239413000144291,-0.0817894330084781,-0.000847709242206562,0,-0.000485197463037323,0.000437542249727585,0.00677892126558177
"2015-08-16 23:00:00",-0.00655644898161611,0.0104765061417496,-0.011864849636525,-0.00427367271382284,-0.0817894330084781,-0.00563021169258704,0,-0.000226352699876919,0.000296245785555094,0.00581978141432327
"2015-08-17 23:00:00",0.000267980766539999,0.0104765061417496,-0.0107363110274605,-0.00951053892247788,-0.0817894330084781,-0.00550670060625791,0,0.00297102491493106,0.0033643295966721,0.000489476270174372
"2015-08-18 23:00:00",0.00279462662557517,-0.00024406827059309,-0.0116512102532925,-0.0156738909685448,0.0166208812360402,-0.015328981592301,0,-0.00140060877566128,-0.00302068266117761,0.000209702223611608
"2015-08-19 23:00:00",-0.01690625285184,0.00400216302699441,-0.000599202617545869,-0.032843784439363,0.0163491380015295,-0.00526602811341359,0,0.0101633132109491,0.0118461898477875,0.0075895086481923
"2015-08-20 23:00:00",-0.0144704933947426,-0.0069356381531307,0.00946830473299654,-0.033424724170982,0.00539084863487638,0.0143003645308646,0,0.0186492513652388,0.0213763357431302,0.00525789028243917
"2015-08-21 17:00:00",-0.00370656239617606,0.0024451598042603,-0.00969886291537481,-0.0121084537985539,0.0317486983145803,-0.0036027390837905,0,0.00738694177397825,-3.78303740111718e-05,-0.000913533123879873
