"Index" "GD.Open" "GD.High" "GD.Low" "GD.Close" "GD.Volume" "GD.Adjusted"
2013-02-19 66.519997 67.029999 66.209999 67.029999 2391600 62.909335
2013-02-20 67.040001 67.110001 66.580002 66.610001 2304000 62.515156
2013-02-21 66.599998 66.75 66.040001 66.489998 1910300 62.402531
2013-02-22 66.709999 67.769997 66.709999 67.32 2115100 63.181508
2013-02-25 67.709999 67.889999 66.669998 66.690002 3383200 62.59024
2013-02-26 67.010002 67.190002 66.5 66.910004 2701900 62.796717
2013-02-27 66.75 68.739998 66.599998 68.550003 3236400 64.335897
2013-02-28 68.449997 69.040001 67.959999 67.970001 2338200 63.791551
2013-03-01 67.540001 68.139999 66.910004 67.730003 1726500 63.566307
2013-03-04 67.419998 67.639999 66.470001 67.040001 1598000 62.918722
2013-03-05 67.300003 67.870003 67.279999 67.669998 1432300 63.50999
2013-03-06 67.879997 68 67.400002 67.68 1945400 63.519378
2013-03-07 67.900002 68.32 67.57 67.739998 1930400 63.575687
2013-03-08 68.050003 68.959999 68.050003 68.889999 2456600 64.654992
2013-03-11 68.849998 69.300003 68.580002 69.160004 1492800 64.908398
2013-03-12 69.110001 69.339996 68.379997 68.769997 1341700 64.542367
2013-03-13 68.900002 70.18 68.879997 70.110001 2444300 65.799994
2013-03-14 70.129997 70.379997 69.599998 69.650002 1580800 65.368273
2013-03-15 69.32 69.910004 69.120003 69.910004 3352500 65.612292
2013-03-18 69.199997 70.099998 69.129997 69.690002 1314400 65.405815
2013-03-19 70 70.489998 69.68 69.919998 1847600 65.621672
2013-03-20 70.209999 70.480003 69.68 69.739998 1572300 65.452737
2013-03-21 69.370003 69.690002 68.860001 68.889999 1544300 64.654992
2013-03-22 69.139999 69.440002 69 69.290001 1138700 65.030404
2013-03-25 69.529999 69.919998 69.160004 69.529999 1949200 65.255648
2013-03-26 69.779999 70.360001 69.730003 70.300003 2362200 65.978316
2013-03-27 69.809998 70.610001 69.68 70.260002 2560600 65.940774
2013-03-28 70.290001 70.800003 70.18 70.510002 2504300 66.175405
2013-04-01 70.139999 70.239998 68.120003 68.160004 2788800 63.969873
2013-04-02 68.540001 68.660004 66.650002 67 3552900 62.88118
