"Index" "PM.Open" "PM.High" "PM.Low" "PM.Close" "PM.Volume" "PM.Adjusted"
2014-07-28 84.980003 84.980003 84.099998 84.480003 3053900 79.461491
2014-07-29 84.5 85.379997 84.5 84.650002 2677200 79.621391
2014-07-30 84.720001 85.07 83.139999 83.190002 4670900 78.248123
2014-07-31 82.959999 82.989998 82 82.010002 4633400 77.13822
2014-08-01 82 82.589996 81.720001 81.900002 3956500 77.034754
2014-08-04 81.800003 82.330002 81.5 82.129997 3293400 77.251087
2014-08-05 81.849998 82.260002 81.190002 81.580002 3710200 76.733764
2014-08-06 81.589996 83.949997 81.589996 83.480003 5053700 78.520896
2014-08-07 83.550003 83.900002 82.379997 82.709999 4445100 77.796634
2014-08-08 82.800003 83.949997 82.599998 83.839996 3809400 78.859504
2014-08-11 83.970001 84.959999 83.75 84.349998 3414500 79.33921
2014-08-12 84.120003 84.260002 83.739998 84.18 2196300 79.17931
2014-08-13 84.440002 84.82 84.230003 84.470001 2360600 79.452084
2014-08-14 84.489998 84.989998 84.470001 84.93 1795900 79.884757
2014-08-15 85.099998 85.169998 83.82 84.5 4226900 79.4803
2014-08-18 84.709999 85.099998 84.629997 84.989998 3080800 79.94119
2014-08-19 85.099998 85.470001 84.629997 85.379997 2272800 80.308022
2014-08-20 85.209999 85.370003 84.599998 85.089996 2441400 80.035248
2014-08-21 85.230003 85.690002 85.120003 85.150002 2183800 80.091689
2014-08-22 84.82 85.230003 84.199997 84.339996 3774400 79.329802
2014-08-25 84.93 85.540001 84.93 85.190002 2858700 80.129313
2014-08-26 85.239998 85.459999 84.830002 85.260002 2466200 80.195155
2014-08-27 85.129997 85.290001 84.830002 85.25 2094300 80.185747
2014-08-28 84.919998 85.379997 84.839996 85.260002 1797300 80.195155
2014-08-29 85.279999 85.690002 85.040001 85.580002 2570600 80.496145
2014-09-02 85.300003 85.900002 85.059998 85.489998 3344100 80.411488
2014-09-03 85.849998 85.879997 85.199997 85.400002 2448900 80.326837
2014-09-04 85.769997 85.790001 84.790001 84.989998 3143300 79.94119
2014-09-05 85.059998 85.5 84.809998 85.449997 2782300 80.373863
2014-09-08 85.290001 85.360001 83.919998 84 4851400 79.010003
2014-09-09 84.099998 84.309998 83.629997 83.830002 3892300 78.850103
2014-09-10 84.120003 84.410004 83.809998 84.190002 3433300 79.188718
2014-09-11 84.150002 84.559998 83.949997 84.5 4369800 79.4803
2014-09-12 84.709999 84.75 83.720001 84.019997 3585700 79.028811
2014-09-15 84.290001 84.300003 83.879997 84.199997 3947100 79.198119
2014-09-16 84.160004 85.040001 84.059998 84.82 3269800 79.78129
2014-09-17 84.910004 85.339996 84.540001 84.900002 3626800 79.85654
2014-09-18 85.050003 85.269997 84.139999 84.720001 4322400 79.687232
2014-09-19 85.150002 85.68 84.699997 85.550003 7856500 80.467928
2014-09-22 85.089996 86.07 85.059998 86.050003 7002600 80.938226
2014-09-23 84.75 85.169998 83.629997 83.660004 5654000 79.615428
2014-09-24 83.599998 84.730003 83.559998 84.449997 5567300 80.367229
2014-09-25 84 84.199997 83.550003 83.699997 5222500 79.653488
2014-09-26 82.839996 83.339996 82.580002 83.230003 5491300 79.206217
2014-09-29 82.610001 82.949997 82.550003 82.660004 4656000 78.663774
2014-09-30 82.889999 83.519997 82.279999 83.400002 9732000 79.367996
2014-10-01 83.25 83.879997 83.209999 83.470001 5786400 79.434612
2014-10-02 83.599998 84.260002 83.18 84.209999 5509800 80.138834
2014-10-03 84.349998 84.849998 84.239998 84.510002 4301800 80.424333
2014-10-06 84.839996 84.849998 84.07 84.57 2674400 80.48143
2014-10-07 84.419998 84.790001 83.940002 83.980003 4504400 79.919958
2014-10-08 83.940002 85.129997 83.68 85.059998 5334600 80.947739
2014-10-09 85.18 85.989998 83.860001 83.919998 6376400 79.862853
2014-10-10 84.379997 85.25 84.279999 84.279999 5282100 80.20545
2014-10-13 84.599998 85.290001 83.970001 84.07 4399800 80.005603
2014-10-14 84.190002 84.629997 83.620003 83.690002 4784100 79.643977
2014-10-15 83.110001 83.849998 81.900002 83.580002 8409400 79.539294
2014-10-16 83.190002 85.32 83 85.260002 7058500 81.138074
2014-10-17 84.970001 86.010002 84.440002 86 7621700 81.842297
2014-10-20 85.760002 87.209999 85.709999 86.93 5537900 82.727336
2014-10-21 87.32 87.470001 86.620003 87.449997 4614100 83.222193
2014-10-22 87.220001 87.669998 87.120003 87.599998 5339700 83.364943
2014-10-23 87.949997 88.209999 87.510002 87.620003 4936500 83.38398
2014-10-24 87.860001 88.18 87.400002 88.059998 3255300 83.802703
2014-10-27 87.919998 88.669998 87.800003 88.040001 2847200 83.783673
2014-10-28 88.489998 88.489998 87.779999 88.269997 3631300 84.002549
2014-10-29 88.190002 88.830002 87.339996 87.910004 3448000 83.659961
2014-10-30 87.449997 88.68 86.910004 88.349998 2706400 84.078684
2014-10-31 88.790001 89.239998 88.470001 89.010002 4876200 84.706779
2014-11-03 88.849998 89.5 88.599998 89.190002 3361600 84.878077
2014-11-04 89.389999 89.910004 89.190002 89.449997 2752500 85.125502
2014-11-05 89.830002 90.25 89.089996 89.900002 4061000 85.553751
2014-11-06 89.68 89.830002 87.18 87.5 6109300 83.269779
2014-11-07 87.5 88.199997 87.260002 88.120003 3219400 83.859807
2014-11-10 87.830002 88.5 87.519997 88.419998 3191800 84.145299
2014-11-11 88.440002 88.480003 87.839996 88.089996 2412800 83.831251
2014-11-12 88.040001 88.129997 87.57 87.900002 2832900 83.650442
2014-11-13 88.040001 88.699997 87.529999 87.860001 3163600 83.612375
2014-11-14 87.349998 87.400002 85.489998 86.279999 6011300 82.108759
2014-11-17 86.330002 87.5 86.169998 87.300003 3644600 83.079451
2014-11-18 87.470001 87.599998 87.089996 87.129997 3653700 82.917664
2014-11-19 86.949997 87.199997 86.470001 86.830002 4529900 82.632172
2014-11-20 86.5 86.5 85.57 85.809998 6328600 81.66148
2014-11-21 86.150002 87.040001 86.110001 87 6851900 82.793951
2014-11-24 87.300003 87.610001 86.470001 86.5 3888600 82.318124
2014-11-25 86.489998 86.730003 86.160004 86.300003 5054400 82.127796
2014-11-26 86.660004 86.910004 86.419998 86.599998 2665700 82.413288
2014-11-28 87.199997 87.57 86.769997 86.93 3230900 82.727336
2014-12-01 86.370003 87.029999 85.699997 86.5 3554100 82.318124
2014-12-02 86.580002 87.43 86.519997 87.389999 4077500 83.165096
2014-12-03 87.150002 87.68 86.769997 87.650002 3862000 83.412528
2014-12-04 87.269997 87.480003 86.370003 87.150002 4111000 82.936701
2014-12-05 87.279999 87.330002 86.709999 87.139999 4236600 82.927182
2014-12-08 86.419998 87.160004 86.330002 86.790001 3270600 82.594105
2014-12-09 86.050003 86.580002 85.25 86.559998 3467800 82.375221
2014-12-10 86.489998 86.589996 85.269997 85.599998 4625600 81.461633
2014-12-11 85.629997 86.809998 85.599998 85.970001 4182700 81.813748
2014-12-12 85.589996 86.370003 84.389999 84.419998 4922800 80.338681
2014-12-15 84.529999 84.879997 82.379997 82.449997 7286900 78.46392
2014-12-16 82.199997 82.959999 81.349998 81.389999 8405200 77.455168
2014-12-17 81.809998 82.260002 81.160004 81.849998 6673400 77.892929
2014-12-18 82.699997 84.050003 82.389999 84.019997 6701800 79.958017
2014-12-19 84.169998 84.389999 82.629997 83.050003 9128000 79.034919
2014-12-22 82.480003 83.160004 82.160004 82.970001 5951700 79.921109
2014-12-23 83.220001 83.580002 83.010002 83.300003 4433700 80.238985
2014-12-24 83.400002 83.57 83.059998 83.150002 1748300 80.094495
2014-12-26 83.099998 83.690002 83.029999 83.339996 1705500 80.277508
2014-12-29 83.029999 83.529999 82.739998 83.199997 2629000 80.142653
2014-12-30 83.150002 83.480003 82.389999 82.5 2708100 79.468379
2014-12-31 82.730003 82.82 81.360001 81.449997 3709300 78.45696
2015-01-02 81.599998 81.790001 80.629997 81.019997 3787700 78.042761
2015-01-05 80.989998 81.089996 79.860001 80.410004 6213400 77.455184
2015-01-06 80.959999 82.050003 80.599998 81.099998 10001900 78.119823
2015-01-07 81.800003 82.050003 81.019997 81.709999 7525100 78.707408
2015-01-08 82.32 83.580002 82.309998 82.940002 6594500 79.892213
2015-01-09 83.540001 83.650002 82.470001 82.720001 4301300 79.680296
2015-01-12 83.110001 83.669998 82.639999 83.050003 3997200 79.998171
2015-01-13 83.32 83.980003 82.669998 83.099998 5804200 80.04633
2015-01-14 82.260002 83.459999 82.25 83.419998 4629200 80.35457
2015-01-15 83.419998 83.419998 82.57 82.82 5088100 79.77662
2015-01-16 82.849998 83.199997 82.190002 82.699997 7302300 79.661027
2015-01-20 83.209999 83.989998 82.889999 83.580002 6172300 80.508694
2015-01-21 83.080002 84.610001 82.720001 84.550003 4518500 81.443051
2015-01-22 85.040001 85.290001 84.43 85.160004 6069700 82.030636
2015-01-23 84.610001 84.75 82.699997 82.82 6649300 79.77662
2015-01-26 82.949997 83.410004 82.5 83.050003 4658500 79.998171
2015-01-27 82.529999 82.720001 81.379997 81.599998 8541900 78.60145
2015-01-28 82.029999 82.300003 80.389999 80.580002 5878700 77.618935
2015-01-29 80.510002 81.5 80.32 81.220001 4108200 78.235416
2015-01-30 80.529999 81.190002 80.099998 80.239998 6692900 77.291425
2015-02-02 80.239998 81.699997 80.059998 81.629997 4129600 78.630346
2015-02-03 82 82.440002 81.809998 82.239998 4103200 79.217931
2015-02-04 82.040001 82.599998 81.849998 82.080002 5151100 79.063815
2015-02-05 82.419998 83.239998 81.309998 82.57 6317100 79.535807
2015-02-06 82.32 82.32 80.940002 81.269997 5856100 78.283575
2015-02-09 80.809998 81.480003 80.559998 80.830002 4357200 77.859748
2015-02-10 80.919998 81.209999 80.529999 81.080002 6732200 78.100562
2015-02-11 81.360001 82.730003 81.160004 82.480003 5670500 79.449117
2015-02-12 82.709999 83.720001 82.580002 83.690002 5324600 80.614653
2015-02-13 83.809998 83.860001 82.660004 82.870003 4924700 79.824785
2015-02-17 82.800003 82.849998 82.300003 82.709999 4391000 79.670661
2015-02-18 82.339996 83.010002 82.239998 83 2487300 79.950006
2015-02-19 82.959999 83.050003 82.410004 82.620003 3774300 79.583972
2015-02-20 82.470001 83.129997 82.25 83.040001 3572000 79.988537
2015-02-23 82.800003 82.949997 82.279999 82.889999 3362400 79.844047
2015-02-24 82.709999 83.620003 82.639999 83.510002 3313300 80.441267
2015-02-25 83.510002 83.720001 83.199997 83.470001 2850200 80.402736
2015-02-26 83.239998 83.400002 82.57 82.800003 2973200 79.757358
2015-02-27 82.730003 83.099998 82.139999 82.959999 5971700 79.911475
2015-03-02 82.959999 83.220001 82.639999 82.949997 3188900 79.90184
2015-03-03 82.669998 82.989998 82.459999 82.699997 3597500 79.661027
2015-03-04 82.690002 82.699997 81.690002 82.169998 3582500 79.150504
2015-03-05 82.199997 82.370003 81.540001 81.709999 3418800 78.707408
2015-03-06 81.279999 81.349998 79.790001 80.050003 7757400 77.108412
2015-03-09 80.18 80.599998 80.07 80.449997 4574300 77.493707
2015-03-10 80 80 79.059998 79.25 7066900 76.337807
2015-03-11 79.330002 79.440002 77.379997 77.82 7285400 74.960354
2015-03-12 78.260002 78.779999 77.959999 78.730003 4806600 75.836918
2015-03-13 78.730003 78.730003 76.849998 77.650002 5337600 74.796603
2015-03-16 78.07 78.379997 77.459999 77.889999 5361800 75.027782
2015-03-17 77.769997 78.25 77.629997 77.889999 4141000 75.027782
2015-03-18 77.599998 79.279999 76.589996 78.559998 9179200 75.67316
2015-03-19 78.639999 79.32 78.559998 78.860001 9453800 75.962139
2015-03-20 78.830002 79.480003 78.790001 79.449997 10919200 76.530454
2015-03-23 79.449997 80.150002 79.449997 79.860001 4841100 76.925392
2015-03-24 78.870003 79.199997 77.5 77.529999 6021500 75.628017
2015-03-25 77.809998 77.970001 76.540001 76.699997 7923800 74.818377
2015-03-26 76.559998 76.959999 76.269997 76.339996 7069200 74.467208
2015-03-27 76.269997 76.870003 76.160004 76.790001 5158800 74.906173
2015-03-30 77.25 77.25 76.260002 76.860001 4390600 74.974456
2015-03-31 76.540001 76.550003 75.300003 75.330002 7498300 73.481991
2015-04-01 75.269997 76.089996 75.269997 76.07 6915100 74.203835
2015-04-02 76.440002 77.419998 75.949997 77.260002 4745400 75.364644
2015-04-06 77.290001 78.660004 77.239998 78.199997 5553100 76.281579
2015-04-07 78.190002 78.57 77.739998 77.739998 4790500 75.832865
2015-04-08 77.730003 78 76.93 77.239998 4556200 75.345131
2015-04-09 77.019997 77.989998 77 77.860001 3371800 75.949924
2015-04-10 78.110001 78.57 77.870003 77.900002 3860100 75.988943
2015-04-13 77.5 77.889999 77.25 77.389999 3585400 75.491453
2015-04-14 77.139999 78.279999 77.120003 78.110001 4890200 76.193791
2015-04-15 78.440002 78.910004 77.870003 78.129997 7231400 76.213297
2015-04-16 82.419998 85.260002 82.209999 84.959999 23609500 82.875743
2015-04-17 84.57 85.489998 84.32 85.260002 8306700 83.168387
2015-04-20 85.400002 85.75 84.470001 84.980003 6388200 82.895257
2015-04-21 84.989998 85.300003 83.860001 84.050003 4399300 81.988072
2015-04-22 84.059998 84.059998 82.919998 83.690002 5951900 81.636903
2015-04-23 83.169998 84.379997 82.879997 83.550003 4347100 81.500338
2015-04-24 83.540001 83.870003 82.669998 82.75 4498500 80.719961
2015-04-27 82.779999 82.900002 82.050003 82.089996 4865200 80.076148
2015-04-28 82.019997 83.099998 82.019997 82.879997 5079800 80.846769
2015-04-29 82.459999 82.879997 81.949997 82.730003 5879500 80.700454
2015-04-30 82.860001 83.510002 82.480003 83.470001 6162100 81.422299
2015-05-01 83.470001 83.730003 82.910004 83.389999 3269200 81.344259
2015-05-04 83.660004 83.699997 83 83.209999 2482400 81.168675
2015-05-05 83.190002 83.440002 82.559998 82.809998 2903600 80.778486
2015-05-06 83.610001 83.879997 82.989998 83.870003 5323900 81.812487
2015-05-07 83.760002 84.260002 83.25 84.010002 3250500 81.949052
2015-05-08 84.839996 85.739998 84.699997 85.190002 4380600 83.100104
2015-05-11 85.019997 85.370003 84.010002 84.129997 3155100 82.066103
2015-05-12 83.510002 84.75 83.32 84.129997 3027100 82.066103
2015-05-13 84.330002 84.889999 83.870003 84.529999 4317500 82.456292
2015-05-14 85 86.910004 84.910004 86.790001 6186300 84.660851
2015-05-15 86.68 86.769997 85.989998 86.57 3702900 84.446247
2015-05-18 86.650002 86.709999 85.599998 86.029999 3173300 83.919494
2015-05-19 85.589996 85.919998 85.019997 85.660004 2952500 83.558575
2015-05-20 85.550003 86.080002 85.309998 85.410004 2411300 83.314708
2015-05-21 85.410004 85.410004 84.599998 85.139999 3041900 83.051328
2015-05-22 84.75 84.860001 84.099998 84.150002 2733800 82.085617
2015-05-26 83.970001 84.019997 83.18 83.720001 2961100 81.666165
2015-05-27 84 84.370003 83.620003 84.220001 3436200 82.153899
2015-05-28 84.349998 84.760002 83.660004 84.260002 2849000 82.192919
2015-05-29 84.040001 84.040001 82.970001 83.07 4481000 81.03211
2015-06-01 82.900002 83.43 82.5 83.190002 3378800 81.149169
2015-06-02 82.800003 83.519997 82.32 82.949997 3741000 80.915051
2015-06-03 83.400002 83.43 82.389999 82.419998 2936900 80.398054
2015-06-04 82.410004 82.839996 81.660004 81.830002 3281600 79.822532
2015-06-05 81.5 81.669998 79.5 79.699997 6152000 77.744781
2015-06-08 79.699997 80.639999 79.379997 80.150002 4313300 78.183746
2015-06-09 80.040001 81.209999 80.040001 80.75 3823000 78.769025
2015-06-10 80.760002 82.709999 80.760002 82.290001 6310700 80.271246
2015-06-11 82.470001 82.75 81.970001 82.25 3681800 80.232227
2015-06-12 81.5 81.910004 80.75 81.860001 6123000 79.851795
2015-06-15 81.230003 81.75 81.040001 81.269997 3919400 79.276265
2015-06-16 81.470001 81.839996 81 81.82 3892800 79.812775
2015-06-17 81.830002 82.190002 81.129997 81.830002 4143600 79.822532
2015-06-18 82.25 83.580002 82.099998 83.110001 3875600 81.07113
2015-06-19 82.870003 83.18 82.489998 82.660004 7474700 80.632172
2015-06-22 82.919998 83.660004 82.82 83.129997 4052300 81.090636
2015-06-23 82.230003 82.300003 81.010002 81.360001 2999500 80.330383
2015-06-24 81.230003 81.760002 80.809998 80.809998 5134900 79.787341
2015-06-25 81.139999 81.709999 80.889999 81.300003 4148200 80.271145
2015-06-26 81.32 81.68 81.080002 81.349998 4584600 80.320508
2015-06-29 80.940002 81.330002 80.089996 80.120003 3374600 79.106078
2015-06-30 80.720001 80.940002 80 80.169998 4311100 79.15544
2015-07-01 80.360001 81.339996 80.099998 81.300003 4034100 80.271145
2015-07-02 81.370003 81.739998 80.949997 81.169998 2977600 80.142785
2015-07-06 80.860001 81.459999 80.720001 81.199997 2534500 80.172405
2015-07-07 81.330002 82.540001 80.980003 82.440002 5409400 81.396718
2015-07-08 82.010002 82.449997 81.5 81.57 3101400 80.537725
2015-07-09 82.419998 82.650002 81.209999 81.239998 3129300 80.211899
2015-07-10 82.010002 82.82 81.980003 82.160004 3548200 81.120262
2015-07-13 82.419998 82.669998 82.019997 82.379997 3238900 81.337472
2015-07-14 82.400002 82.769997 82.260002 82.68 2326300 81.633678
2015-07-15 82.440002 82.889999 82.010002 82.669998 3491200 81.623803
2015-07-16 83.379997 86.300003 83.360001 85.290001 7844200 84.210649
2015-07-17 85.019997 86 84.830002 85.830002 5817200 84.743816
2015-07-20 85.949997 86.029999 85.470001 85.610001 3265500 84.526599
2015-07-21 85.480003 85.800003 85.279999 85.540001 3085900 84.457485
2015-07-22 85.629997 85.919998 85.059998 85.519997 3225200 84.437734
2015-07-23 85.440002 85.580002 85.010002 85.43 2242700 84.348877
2015-07-24 85.199997 85.220001 84.269997 84.650002 3033400 83.578749
2015-07-27 84.440002 85.900002 84.440002 85.529999 4481500 84.44761
2015-07-28 85.629997 86.510002 85.43 85.599998 5669500 84.516724
2015-07-29 85.660004 86.129997 85.290001 85.449997 2776300 84.36862
2015-07-30 85.269997 85.75 85.099998 85.389999 2747300 84.309382
2015-07-31 85.879997 86 85.400002 85.529999 2965100 84.44761
2015-08-03 85.5 85.910004 85.07 85.660004 2622300 84.57597
2015-08-04 85.660004 86.010002 85.459999 85.830002 2367300 84.743816
2015-08-05 86 86.309998 85.730003 85.889999 2738300 84.803055
2015-08-06 86 86.07 85.589996 85.760002 2198900 84.674703
2015-08-07 85.620003 85.769997 84.769997 85.089996 2409400 84.013176
2015-08-10 85.57 86.339996 85.559998 85.870003 2470900 84.783311
2015-08-11 85.139999 85.529999 84.660004 85.470001 3549500 84.388372
2015-08-12 85.160004 85.639999 84.169998 85.639999 2733200 84.556218
2015-08-13 85.550003 85.589996 84.25 84.660004 4389400 83.588625
2015-08-14 84.610001 84.699997 83.879997 84.260002 3134300 83.193685
2015-08-17 83.919998 84.349998 83.470001 84.300003 3159200 83.23318
2015-08-18 84.300003 84.370003 83.879997 84.019997 2307600 82.956717
2015-08-19 83.629997 84.550003 83.209999 83.739998 3324400 82.680262
2015-08-20 83.059998 84.599998 83.010002 83.080002 4167300 82.028618
2015-08-21 82.739998 83.120003 80.980003 80.980003 7252900 79.955195
2015-08-24 78.139999 79.709999 76.540001 78.339996 11361900 77.348597
2015-08-25 79.959999 80.050003 77.349998 77.389999 6381600 76.410623
2015-08-26 78.75 79.830002 77.360001 79.75 5813900 78.740757
2015-08-27 80.330002 80.879997 79.129997 80.779999 4206000 79.757721
2015-08-28 80.160004 80.589996 79.839996 80.349998 3522800 79.333163
2015-08-31 79.870003 80.110001 78.900002 79.800003 4211600 78.790128
2015-09-01 78.209999 78.720001 77.300003 77.779999 5124900 76.795687
2015-09-02 78.489998 78.730003 77.839996 78.699997 3594600 77.704042
2015-09-03 79.160004 79.809998 78.75 79.449997 3363500 78.444551
2015-09-04 78.360001 78.519997 77 77.290001 5233700 76.31189
2015-09-08 78.809998 79.790001 78.129997 79.760002 4779800 78.750633
2015-09-09 80.059998 80.239998 78.089996 78.269997 4062100 77.279484
2015-09-10 78 79.400002 78 78.870003 3871600 77.871897
2015-09-11 78.93 79.519997 78.400002 79.470001 5234300 78.464302
2015-09-14 79.68 79.790001 78.879997 79.349998 3628900 78.345818
2015-09-15 79.519997 80.879997 79.010002 80.809998 4025700 79.787341
2015-09-16 80.949997 82.489998 80.860001 82.099998 5925200 81.061016
2015-09-17 82.339996 83.050003 81.5 82.080002 4633500 81.041273
2015-09-18 81.290001 82.160004 80.769997 81.220001 8268300 80.192156
2015-09-21 81.690002 82.459999 81.580002 82.120003 3630800 81.080768
2015-09-22 81.110001 81.529999 80.43 80.769997 3605900 79.747846
2015-09-23 80.849998 80.959999 79.940002 80.43 2437400 79.412152
2015-09-24 80 80.599998 79.779999 80.410004 3068200 79.392409
2015-09-25 80.760002 81.309998 80.349998 80.599998 3396100 79.579999
2015-09-28 78.989998 80.330002 78.730003 78.910004 4332500 78.910004
2015-09-29 78.82 79.25 78.029999 78.639999 4194500 78.639999
2015-09-30 79.32 79.589996 78.779999 79.330002 4836700 79.330002
2015-10-01 79.68 79.739998 78.860001 79.459999 3954200 79.459999
2015-10-02 78.82 79.959999 78.410004 79.949997 3718900 79.949997
2015-10-05 80.400002 81.860001 80 81.709999 5715100 81.709999
2015-10-06 81.620003 81.879997 80.959999 81.489998 3406800 81.489998
2015-10-07 81.57 82.879997 81.550003 82.669998 3583300 82.669998
2015-10-08 82.660004 84.290001 82.400002 84.150002 3910100 84.150002
2015-10-09 84.080002 84.580002 84.050003 84.07 5043600 84.07
2015-10-12 84.220001 84.889999 84.120003 84.660004 2371900 84.660004
2015-10-13 84.529999 84.629997 83.790001 84.410004 2945700 84.410004
2015-10-14 84.660004 85.410004 84.360001 84.480003 5402300 84.480003
2015-10-15 85.589996 86.360001 85.199997 86.07 5826100 86.07
2015-10-16 86.370003 88.040001 85.889999 87.779999 5355500 87.779999
2015-10-19 87.650002 88.489998 87.230003 88.419998 4642700 88.419998
2015-10-20 88.610001 88.849998 88.279999 88.720001 4279700 88.720001
2015-10-21 88.900002 89.68 88.370003 88.980003 3643400 88.980003
2015-10-22 88.830002 89.940002 88.629997 89.550003 4749700 89.550003
2015-10-23 89.940002 89.940002 88.760002 89.629997 4304100 89.629997
2015-10-26 89.650002 90.080002 89.330002 89.699997 4041300 89.699997
2015-10-27 89 89.32 88.379997 88.82 3278800 88.82
2015-10-28 89.300003 89.889999 88.230003 89.400002 3206700 89.400002
2015-10-29 89.099998 89.459999 88.099998 89.260002 2948600 89.260002
2015-10-30 89.330002 89.470001 88.400002 88.400002 4038500 88.400002
