"Date" "Mid Price"
2013-12-06 184.887
2013-12-05 184.3501
2013-12-04 184.8475
2013-12-03 184.249
2013-12-02 182.4103
2013-11-29 181.413
2013-11-27 181.6013
2013-11-26 182.0806
2013-11-25 182.1344
2013-11-22 182.6584
2013-11-21 182.0318
2013-11-20 179.6778
2013-11-19 178.9424
2013-11-18 179.6084
2013-11-15 180.4763
2013-11-14 180.4415
2013-11-13 179.5362
2013-11-12 178.372
2013-11-08 178.8655
2013-11-07 177.6307
2013-11-06 179.0934
2013-11-05 178.2423
2013-11-04 179.3687
2013-11-01 179.8216
2013-10-31 182.8432
2013-10-30 184.2189
2013-10-29 184.3547
2013-10-28 184.949
2013-10-25 183.3823
2013-10-24 182.937
2013-10-23 183.2505
2013-10-22 185.8181
2013-10-21 186.4525
2013-10-18 187.5707
2013-10-17 186.4963
2013-10-16 188.3494
2013-10-15 186.9127
2013-10-11 187.5213
2013-10-10 188.5262
2013-10-09 185.9298
2013-10-08 187.97
2013-10-07 187.2108
2013-10-04 186.8405
2013-10-03 186.3505
2013-10-02 186.7724
2013-10-01 184.5316
2013-09-30 185.3836
2013-09-27 186.5524
2013-09-26 186.7399
2013-09-25 185.8
2013-09-24 185.4393
2013-09-23 185.6832
2013-09-20 187.2084
2013-09-19 188.5701
2013-09-18 189.3469
2013-09-17 186.5257
2013-09-16 188.8386
2013-09-13 190.5479
2013-09-12 191.0721
2013-09-11 189.5422
2013-09-10 189.2823
2013-09-09 191.9855
2013-09-06 193.8253
2013-09-05 191.8444
2013-09-04 191.5489
2013-09-03 192.8764
2013-08-30 191.8224
2013-08-29 193.7004
2013-08-28 195.1943
2013-08-27 193.5464
2013-08-26 189.9567
2013-08-23 189.5874
2013-08-22 187.8049
2013-08-21 187.5168
2013-08-20 188.4344
2013-08-19 189.6247
2013-08-16 189.7421
2013-08-15 189.4313
2013-08-14 187.9192
2013-08-13 187.204
2013-08-12 186.352
2013-08-09 184.8817
2013-08-08 182.7898
2013-08-07 183.1783
2013-08-06 184.4085
2013-08-05 185.8074
2013-08-02 186.6787
2013-08-01 187.7886
2013-07-31 185.4274
2013-07-30 183.5269
2013-07-29 184.8005
2013-07-26 184.8969
2013-07-25 186.0204
2013-07-24 186.4316
2013-07-23 188.3257
2013-07-22 188.269
2013-07-19 188.9173
2013-07-18 189.0299
2013-07-17 187.7531
2013-07-16 187.5633
2013-07-15 187.1014
2013-07-12 187.1662
2013-07-11 186.1145
2013-07-10 186.6655
2013-07-09 184.6315
2013-07-08 183.8516
2013-07-05 183.4131
2013-07-03 182.1556
2013-07-02 179.7407
2013-07-01 178.2928
2013-06-28 176.9279
2013-06-27 178.254
2013-06-26 176.8222
2013-06-25 177.0803
2013-06-24 176.6398
2013-06-21 176.5642
2013-06-20 178.4225
2013-06-19 184.0308
2013-06-18 183.2108
2013-06-17 182.4924
2013-06-14 182.6983
2013-06-13 181.2882
2013-06-12 180.1515
2013-06-11 179.456
2013-06-10 180.5148
2013-06-07 181.3693
2013-06-06 180.155
2013-06-05 179.5007
2013-06-04 179.333
2013-06-03 178.4942
2013-05-31 176.4583
2013-05-30 178.4648
2013-05-29 178.7198
2013-05-28 180.79
2013-05-24 179.0213
2013-05-23 179.1527
2013-05-22 179.4703
2013-05-21 180.9214
2013-05-20 182.0662
2013-05-17 181.215
2013-05-16 180.0528
2013-05-15 179.1677
2013-05-14 179.3485
2013-05-13 180.017
2013-05-10 180.4684
2013-05-09 182.0763
2013-05-08 181.4922
2013-05-07 180.8432
2013-05-06 181.4948
2013-05-03 180.9956
2013-05-02 178.5766
2013-05-01 175.2678
2013-04-30 179.1053
2013-04-29 180.6989
2013-04-26 178.4904
2013-04-25 179.3111
2013-04-24 176.299
2013-04-23 174.1354
2013-04-22 174.7073
2013-04-19 174.2474
2013-04-18 173.8206
2013-04-17 172.375
2013-04-16 174.9381
2013-04-15 174.6299
2013-04-12 178.741
2013-04-11 181.1629
2013-04-10 182.4572
2013-04-09 182.7467
2013-04-08 181.4325
2013-04-05 180.3508
2013-04-04 181.6897
2013-04-03 183.3017
2013-04-02 187.0645
2013-04-01 187.3956
2013-03-28 187.9551
2013-03-27 188.7396
2013-03-26 187.8093
2013-03-25 186.2293
2013-03-22 185.5022
2013-03-21 184.9445
2013-03-20 186.1352
2013-03-19 184.5435
2013-03-18 186.5922
2013-03-15 187.2248
2013-03-14 186.572
2013-03-13 185.6962
2013-03-12 186.5054
2013-03-11 186.3824
2013-03-08 186.476
2013-03-07 185.9135
2013-03-06 184.5082
2013-03-05 185.6928
2013-03-04 184.1144
2013-03-01 184.7458
2013-02-28 186.3452
2013-02-27 186.8973
2013-02-26 187.8842
2013-02-25 189.3423
2013-02-22 189.1954
2013-02-21 188.9612
2013-02-20 192.1162
2013-02-19 194.2276
2013-02-15 194.3201
2013-02-14 195.3034
2013-02-13 195.2537
2013-02-12 195.3278
2013-02-11 195.101
2013-02-08 195.3333
2013-02-07 194.3033
2013-02-06 194.9852
2013-02-05 195.0972
2013-02-04 194.2885
2013-02-01 195.7847
2013-01-31 194.7219
2013-01-30 194.8889
2013-01-29 193.3213
2013-01-28 191.8285
2013-01-25 191.0832
2013-01-24 191.5076
2013-01-23 190.8635
2013-01-22 191.4662
2013-01-18 190.5323
2013-01-17 189.7761
2013-01-16 188.3614
2013-01-15 188.0366
2013-01-14 188.9038
2013-01-11 187.3045
2013-01-10 188.377
2013-01-09 187.3712
2013-01-08 187.6859
2013-01-07 187.2085
2013-01-04 186.6147
2013-01-03 187.6096
2013-01-02 188.3301
2012-12-31 186.6064
2012-12-28 185.9859
2012-12-27 186.374
2012-12-26 186.5262
2012-12-24 184.0832
2012-12-21 184.4445
2012-12-20 185.7138
2012-12-19 186.0714
2012-12-18 184.7573
2012-12-17 183.8174
2012-12-14 183.8813
2012-12-13 182.2183
2012-12-12 183.8947
2012-12-11 182.4608
2012-12-10 182.3731
2012-12-07 182.8744
2012-12-06 183.7323
2012-12-05 185.908
2012-12-04 186.3955
2012-12-03 188.0744
2012-11-30 187.8636
2012-11-29 187.6576
2012-11-28 185.7067
2012-11-27 186.6808
2012-11-26 186.9779
2012-11-23 187.7901
2012-11-21 186.6968
2012-11-20 185.7443
2012-11-19 188.0171
2012-11-16 184.0937
2012-11-15 183.2541
2012-11-14 184.2051
2012-11-13 183.0273
2012-11-09 184.2142
2012-11-08 183.0294
2012-11-07 182.4901
2012-11-06 187.1067
2012-11-05 182.8352
2012-11-02 181.7739
2012-11-01 185.4573
2012-10-31 185.1321
2012-10-30 184.5682
2012-10-29 184.7418
2012-10-26 185.4894
2012-10-25 185.0557
2012-10-24 184.8447
2012-10-23 185.5861
2012-10-22 188.258
2012-10-19 190.448
2012-10-18 193.0841
2012-10-17 193.0276
2012-10-16 192.8272
2012-10-15 192.4899
2012-10-12 193.135
2012-10-11 195.0352
2012-10-10 192.9175
2012-10-09 193.5831
2012-10-05 191.2375
2012-10-04 192.7486
2012-10-03 188.1511
2012-10-02 192.59
2012-10-01 193.3965
2012-09-28 193.035
2012-09-27 191.4506
2012-09-26 189.017
2012-09-25 190.9873
2012-09-24 190.7015
2012-09-21 192.5243
2012-09-20 190.8951
2012-09-19 190.426
2012-09-18 194.3119
2012-09-17 196.7917
2012-09-14 201.2934
2012-09-13 199.3017
2012-09-12 198.0205
2012-09-11 197.4581
2012-09-10 196.6131
2012-09-07 196.2293
2012-09-06 194.8322
2012-09-05 193.9786
2012-09-04 195.0836
2012-08-31 195.8038
2012-08-30 193.4631
2012-08-29 193.9684
2012-08-28 193.9097
2012-08-27 193.4628
2012-08-24 194.492
2012-08-23 195.5427
2012-08-22 196.2853
2012-08-21 195.9531
2012-08-20 194.132
2012-08-17 193.635
2012-08-16 193.6402
2012-08-15 192.0634
2012-08-14 190.1472
2012-08-13 189.5893
2012-08-10 190.2864
2012-08-09 191.7818
2012-08-08 190.8316
2012-08-07 190.3097
2012-08-06 188.1468
2012-08-03 187.2637
2012-08-02 182.2673
2012-08-01 184.3887
2012-07-31 183.8719
2012-07-30 186.4109
2012-07-27 185.5925
2012-07-26 183.7582
2012-07-25 183.323
2012-07-24 182.2393
2012-07-23 183.1907
2012-07-20 188.5126
2012-07-19 189.3409
2012-07-18 185.0091
2012-07-17 182.9171
2012-07-16 182.3714
2012-07-13 179.6413
2012-07-12 177.7148
2012-07-11 176.9017
2012-07-10 174.9657
2012-07-09 177.7673
2012-07-06 174.5822
2012-07-05 178.9064
2012-07-03 178.3134
2012-07-02 172.3748
2012-06-29 172.9657
2012-06-28 163.7405
2012-06-27 166.4895
2012-06-26 165.2326
2012-06-25 163.7774
2012-06-22 162.6564
2012-06-21 161.2961
2012-06-20 165.9957
2012-06-19 169.1763
2012-06-18 167.7743
2012-06-15 168.1104
2012-06-14 167.8947
2012-06-13 166.4512
2012-06-12 167.42
2012-06-11 167.628
2012-06-08 169.185
2012-06-07 170.0863
2012-06-06 170.1207
2012-06-05 167.9802
2012-06-04 167.8262
2012-06-01 166.8575
2012-05-31 171.2275
2012-05-30 173.2603
2012-05-29 177.3914
2012-05-25 178.2078
2012-05-24 177.7105
2012-05-23 176.997
2012-05-22 180.425
2012-05-21 181.9907
2012-05-18 180.7902
2012-05-17 181.1123
2012-05-16 181.9105
2012-05-15 182.6868
2012-05-14 182.5903
2012-05-11 184.5478
2012-05-10 185.971
2012-05-09 186.1945
2012-05-08 186.3446
2012-05-07 187.4769
2012-05-04 187.9605
2012-05-03 192.4875
2012-05-02 195.1645
2012-05-01 197.734
2012-04-30 196.9496
2012-04-27 196.8261
2012-04-26 196.145
2012-04-25 194.8484
2012-04-24 194.0588
2012-04-23 193.9474
2012-04-20 194.5047
2012-04-19 193.4281
2012-04-18 193.1267
2012-04-17 195.194
2012-04-16 194.2785
2012-04-13 196.1713
2012-04-12 197.6336
2012-04-11 195.3591
2012-04-10 193.9411
2012-04-09 196.9797
2012-04-05 198.2232
2012-04-04 196.6443
2012-04-03 200.6764
2012-04-02 201.5037
2012-03-30 198.1409
2012-03-29 196.7039
2012-03-28 200.1252
2012-03-27 202.6077
2012-03-26 202.9117
2012-03-23 202.3474
2012-03-22 200.1135
2012-03-21 202.2534
2012-03-20 201.8289
